X,Y,objectid,pws_id,pws_type,county,owner,federal_id,state_id,source_name,well_yield_gpm,well_depth,reg_name,system_name,system_address,system_city,system_state,system_zip,system_connections,system_population,owner_address,owner_city,owner_state,owner_zip,wsw_class,intake_location,source_availability,source_type,pws_type_description
326950.999797417,221716.600200342,60,NC0156010   ,Community,MCDOWELL,MARION CITY OF,39113,S03,CLEAR CREEK,,,ASHEVILLE REGIONAL OFFICE,"MARION, CITY OF",891 OLD GREENLEE RD,MARION,NC,28752,3686,9362,PO DRAWER 700,MARION,NC,28752,WS-I,Direct Stream,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
323566.653697422,219942.79750034,61,NC0156010   ,Community,MCDOWELL,MARION CITY OF,39114,S02,MACKEY CREEK,,,ASHEVILLE REGIONAL OFFICE,"MARION, CITY OF",891 OLD GREENLEE RD,MARION,NC,28752,3686,9362,PO DRAWER 700,MARION,NC,28752,WS-I,Direct Stream,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
205588.144997412,165739.728800338,62,NC0157010   ,Community,MACON,"FRANKLIN, TOWN OF",39117,S01,CARTOOGECHAYE RIVER,,,ASHEVILLE REGIONAL OFFICE,"FRANKLIN, TOWN OF",437 INDUSTRIAL PRK DRIVE,FRANKLIN,NC,28734,3940,9650,PO BOX 1479,FRANKLIN,NC,28744,WS-III,Direct Stream,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
225021.794997418,154436.288700337,63,NC0157015   ,Community,MACON,HIGHLANDS TOWN OF,39118,S01,BIG CREEK,,,ASHEVILLE REGIONAL OFFICE,"HIGHLANDS, TOWN OF",440 HICKORY HILL RD,HIGHLANDS,NC,28741,2604,6614,PO BOX 460,HIGHLANDS,NC,28741,WS-II,Direct Stream,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
224812.934097418,154062.788900338,64,NC0157015   ,Community,MACON,HIGHLANDS TOWN OF,39119,S02,LAKE SEQUOIA,,,ASHEVILLE REGIONAL OFFICE,"HIGHLANDS, TOWN OF",440 HICKORY HILL RD,HIGHLANDS,NC,28741,2604,6614,PO BOX 460,HIGHLANDS,NC,28741,WS-III,Class 1,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
224389.97819741,154298.073900338,65,NC0157015   ,Community,MACON,HIGHLANDS TOWN OF,75923,S03,LAKE SEQUOIA,,,ASHEVILLE REGIONAL OFFICE,"HIGHLANDS, TOWN OF",440 HICKORY HILL RD,HIGHLANDS,NC,28741,2604,6614,PO BOX 460,HIGHLANDS,NC,28741,WS-III,Class 1,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
293609.757997423,248670.239600338,66,NC0158010   ,Community,MADISON,"MARS HILL, TOWN OF",39121,S02,CARTER COVE RESERVOIR,,,ASHEVILLE REGIONAL OFFICE,"MARS HILL, TOWN OF",280 NORTH MAIN ST,MARS HILL,NC,28754,975,3150,PO BOX 368,MARS HILL,NC,28754,WS-I,Class 1,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
294378.777597418,248724.169800341,67,NC0158010   ,Community,MADISON,"MARS HILL, TOWN OF",39122,S01,LAUREL CREEK RESERVIOR,,,ASHEVILLE REGIONAL OFFICE,"MARS HILL, TOWN OF",280 NORTH MAIN ST,MARS HILL,NC,28754,975,3150,PO BOX 368,MARS HILL,NC,28754,WS-I,Class 1,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
436319.678197423,188798.998200344,68,NC0160010   ,Community,MECKLENBURG,CHARLOTTE WATER,39123,S06,LAKE NORMAN,,,MOORESVILLE REGIONAL OFFICE,CHARLOTTE WATER,5200 BROOKSHIRE BLVD,CHARLOTTE,NC,28216,304029,1110356,5200 BROOKSHIRE BLVD,CHARLOTTE,NC,28216,WS-IV,Class 3,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
433607.087797418,178986.441200348,69,NC0160010   ,Community,MECKLENBURG,CHARLOTTE WATER,39124,S05,MT ISLAND LAKE/CAT RIVER,,,MOORESVILLE REGIONAL OFFICE,CHARLOTTE WATER,5200 BROOKSHIRE BLVD,CHARLOTTE,NC,28216,304029,1110356,5200 BROOKSHIRE BLVD,CHARLOTTE,NC,28216,WS-IV,Class 3,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
333342.888197422,249015.943100343,70,NC0161010   ,Community,MITCHELL,"SPRUCE PINE, TOWN OF",39135,001,BEAVER CREEK,,,ASHEVILLE REGIONAL OFFICE,"SPRUCE PINE, TOWN OF",95 CLEARWATER LANE,SPRUCE PINE,NC,28777,2229,5661,PO BOX 189,SPRUCE PINE,NC,28777,WS-I,Class 1,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
338440.976497419,247900.092700342,71,NC0161010   ,Community,MITCHELL,"SPRUCE PINE, TOWN OF",39136,002,TOE RIVER,,,ASHEVILLE REGIONAL OFFICE,"SPRUCE PINE, TOWN OF",95 CLEARWATER LANE,SPRUCE PINE,NC,28777,2229,5661,PO BOX 189,SPRUCE PINE,NC,28777,WS-IV,Direct Stream,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
309108.926397417,167451.303800344,72,NC0175010   ,Community,POLK,"TRYON, TOWN OF",39138,S02,BIG FALLS CREEK,,,ASHEVILLE REGIONAL OFFICE,"TRYON, TOWN OF",430 GLENGARNOCK RD,TRYON,NC,28782,2156,5476,301 N TRADE ST,TRYON,NC,28782,WS-II,Direct Stream,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
306238.387497415,167767.13610035,73,NC0175010   ,Community,POLK,"TRYON, TOWN OF",39139,S3B,COLT CREEK,,,ASHEVILLE REGIONAL OFFICE,"TRYON, TOWN OF",430 GLENGARNOCK RD,TRYON,NC,28782,2156,5476,301 N TRADE ST,TRYON,NC,28782,WS-II,Direct Stream,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
306884.546597419,167728.807400342,74,NC0175010   ,Community,POLK,"TRYON, TOWN OF",39140,S3A,FORK CREEK,,,ASHEVILLE REGIONAL OFFICE,"TRYON, TOWN OF",430 GLENGARNOCK RD,TRYON,NC,28782,2156,5476,301 N TRADE ST,TRYON,NC,28782,WS-II,Direct Stream,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
315123.393397417,165276.055100346,75,NC0175010   ,Community,POLK,"TRYON, TOWN OF",39141,S01,LAKE LANIER,,,ASHEVILLE REGIONAL OFFICE,"TRYON, TOWN OF",430 GLENGARNOCK RD,TRYON,NC,28782,2156,5476,301 N TRADE ST,TRYON,NC,28782,WS-IV,Class 3,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
477617.547897423,222484.201800346,76,NC0180010   ,Community,ROWAN,SALISBURY-ROWAN,39142,S01,YADKIN RIVER,,,MOORESVILLE REGIONAL OFFICE,SALISBURY-ROWAN,405 N JACKSON ST,SALISBURY,NC,28144,20018,47042,PO BOX 479,SALISBURY,NC,28145,WS-IV,Direct Stream,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
453913.815597425,193344.980900345,77,NC0180065   ,Community,ROWAN,"KANNAPOLIS, CITY OF",39149,K02,CODDLE CREEK,,,MOORESVILLE REGIONAL OFFICE,"KANNAPOLIS, CITY OF",-,KANNAPOLIS,NC,28081,18732,47579,401 LAUREATE WAY,KANNAPOLIS,NC,28081,WS-II,Class 1,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
460250.374597423,196777.037900349,78,NC0180065   ,Community,ROWAN,"KANNAPOLIS, CITY OF",39150,K01,KANNAPOLIS LAKE,,,MOORESVILLE REGIONAL OFFICE,"KANNAPOLIS, CITY OF",-,KANNAPOLIS,NC,28081,18732,47579,401 LAUREATE WAY,KANNAPOLIS,NC,28081,WS-III,Class 1,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
462508.668797424,215831.103700349,79,NC0180065   ,Community,ROWAN,"KANNAPOLIS, CITY OF",39151,K03,SECOND CREEK/BACK CREEK,,,MOORESVILLE REGIONAL OFFICE,"KANNAPOLIS, CITY OF",-,KANNAPOLIS,NC,28081,18732,47579,401 LAUREATE WAY,KANNAPOLIS,NC,28081,WS-II,Direct Stream,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
349631.332297419,184582.329500344,80,NC0181010   ,Community,RUTHERFORD,"FOREST CITY, TOWN OF",39156,S01,2ND BROAD RIVER,,,ASHEVILLE REGIONAL OFFICE,"FOREST CITY, TOWN OF",581 VANCE STREET,FOREST CITY,NC,28043,8400,21366,128 NORTH POWELL ST,FOREST CITY,NC,28043,WS-IV,Direct Stream,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
337545.592597416,177059.800400343,81,NC0181035   ,Community,RUTHERFORD,BROAD RIVER WATER AUTHORITY,39158,S01,BROAD RIVER,,,ASHEVILLE REGIONAL OFFICE,BROAD RIVER WATER AUTHORITY,1661 BABER RD,RUTHERFORDTON,NC,28139,6837,17093,PO BOX 1269,RUTHERFORDTON,NC,28139,WS-IV,Direct Stream,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
505780.050097425,191757.052300347,82,NC0184010   ,Community,STANLY,ALBEMARLE CITY OF,39160,OW1,NARROWS RESERVOIR/BADIN L,,,MOORESVILLE REGIONAL OFFICE,"ALBEMARLE, CITY OF",36576 HWY 49 NORTH,ALBEMARLE,NC,28127,7969,17368,PO BOX 190,ALBEMARLE,NC,28002,WS-IV,Class 3,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
501917.892797423,194262.912900347,83,NC0184010   ,Community,STANLY,ALBEMARLE CITY OF,39161,TT1,TUCKERTOWN RESERVOIR,,,MOORESVILLE REGIONAL OFFICE,"ALBEMARLE, CITY OF",36576 HWY 49 NORTH,ALBEMARLE,NC,28127,7969,17368,PO BOX 190,ALBEMARLE,NC,28002,WS-IV,Class 3,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
509711.321697425,165267.840100348,84,NC0184015   ,Community,STANLY,"NORWOOD,TOWN OF",39162,RW1,LAKE TILLERY,,,MOORESVILLE REGIONAL OFFICE,"NORWOOD, TOWN OF",650 ALLENTON STREET,NORWOOD,NC,28128,1649,4188,PO BOX 697,NORWOOD,NC,28128,WS-IV,Class 3,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
206903.899797412,198427.849600341,85,NC0187010   ,Community,SWAIN,"BRYSON CITY, TOWN OF",39163,S01,DEEP CREEK,,,ASHEVILLE REGIONAL OFFICE,"BRYSON CITY, TOWN OF",1568 COPPER LANE,BRYSON CITY,NC,28713,1662,4222,PO BOX 726,BRYSON CITY,NC,28713,WS-II,Direct Stream,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
265261.932297418,168761.599800345,86,NC0188010   ,Community,TRANSYLVANIA,"BREVARD, CITY OF",39165,S01,CATHEY'S CREEK,,,ASHEVILLE REGIONAL OFFICE,"BREVARD, CITY OF",CATHEY`S CREEK RD,BREVARD,NC,28712,4242,10686,95 WEST MAIN STREET,BREVARD,NC,28712,WS-II,Direct Stream,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
474798.03849742,143749.69850035,87,NC0190010   ,Community,UNION,"MONROE, CITY OF",39179,001,LAKE TWITTY,,,MOORESVILLE REGIONAL OFFICE,"MONROE, CITY OF",2119 OLD CAMDEN RD,MONROE,NC,28110,12377,31438,PO BOX 69,MONROE,NC,28110,WS-III,Class 1,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
371368.967897424,275399.656800346,88,NC0195010   ,Community,WATAUGA,"BOONE, TOWN OF",39181,SF2,S FORK NEW RIV,,,WINSTON-SALEM REGIONAL OFFICE,"BOONE, TOWN OF",376 DECK HILL RD,BOONE,NC,28607,6755,19667,PO DRAWER 192,BOONE,NC,28607,WS-IV,Direct Stream,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
369242.293897421,274658.007300343,89,NC0195010   ,Community,WATAUGA,"BOONE, TOWN OF",39182,WC1,WINKLERS CREEK,,,WINSTON-SALEM REGIONAL OFFICE,"BOONE, TOWN OF",376 DECK HILL RD,BOONE,NC,28607,6755,19667,PO DRAWER 192,BOONE,NC,28607,WS-II,Direct Stream,Emergency,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
379601.960597421,282983.502300343,90,NC0195010   ,Community,WATAUGA,"BOONE, TOWN OF",76817,SF3,S FORK N RIVER BROWN WOOD,,,WINSTON-SALEM REGIONAL OFFICE,"BOONE, TOWN OF",376 DECK HILL RD,BOONE,NC,28607,6755,19667,PO DRAWER 192,BOONE,NC,28607,WS-IV,Direct Stream,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
369122.189297425,268703.850800343,91,NC0195020   ,Community,WATAUGA,"BLOWING ROCK, TOWN OF",39183,S01,TOWN LAKE,,,WINSTON-SALEM REGIONAL OFFICE,"BLOWING ROCK, TOWN OF",6775 HWY 321 NORTH,BLOWING ROCK,NC,28605,1950,1637,PO BOX 47,BLOWING ROCK,NC,28605,WS-II,Class 1,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
369122.350597421,280157.324500345,92,NC0195101   ,Community,WATAUGA,STATE OF NORTH CAROLINA,39184,RW2,HOWARDS CREEK,,,WINSTON-SALEM REGIONAL OFFICE,APPALACHIAN STATE UNIV WTP,800 RAINBOW TRAIL,BOONE,NC,28608,92,11150,265 DALE STREET,BOONE,NC,28608,WS-II,Direct Stream,Emergency,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
369608.610497424,279328.000100344,93,NC0195101   ,Community,WATAUGA,STATE OF NORTH CAROLINA,39185,RW1,NORRIS BRANCH,,,WINSTON-SALEM REGIONAL OFFICE,APPALACHIAN STATE UNIV WTP,800 RAINBOW TRAIL,BOONE,NC,28608,92,11150,265 DALE STREET,BOONE,NC,28608,WS-II,Class 1,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
348223.98699742,277770.998600341,94,NC0195104   ,Community,WATAUGA,"BEECH MOUNTAIN, TOWN OF",39186,RW1,BUCKEYE CREEK,,,WINSTON-SALEM REGIONAL OFFICE,"BEECH MOUNTAIN, TOWN OF",1400 PINE RIDGE RD,BEECH MOUNTAIN,NC,28604,2090,2468,403 BEECH MOUNTAIN PKWY,BEECH MOUNTAIN,NC,28604,WS-II,Class 1,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
415587.981197427,269702.282600345,95,NC0197010   ,Community,WILKES,"NORTH WILKESBORO, TOWN OF",39189,FL1,REDDIES RIVER,,,WINSTON-SALEM REGIONAL OFFICE,"NORTH WILKESBORO, TOWN OF",1201 I STREET,NORTH WILKESBORO,NC,28659,2065,4245,PO BOX 218,N WILKESBORO,NC,28659,WS-II,Direct Stream,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
413481.309497426,267786.473700345,96,NC0197025   ,Community,WILKES,"WILKESBORO, TOWN OF",39190,RW1,YADKIN RIVER,,,WINSTON-SALEM REGIONAL OFFICE,"WILKESBORO, TOWN OF",136 LENDERMAN STREET,WILKESBORO,NC,26897,1903,3705,PO BOX 1056,WILKESBORO,NC,28697,WS-IV,Direct Stream,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
573020.158197427,263849.24370035,97,NC0201010   ,Community,ALAMANCE,"BURLINGTON, CITY OF_NC0201010",39192,RW2,STONEY CREEK RESERVOIR,,,WINSTON-SALEM REGIONAL OFFICE,"BURLINGTON, CITY OF",1302 BELMONT ST,BURLINGTON,NC,27216,26089,54000,PO BOX 1358,BURLINGTON,NC,27216,WS-II,Class 1,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
564158.041497431,254191.166200353,98,NC0201010   ,Community,ALAMANCE,"BURLINGTON, CITY OF_NC0201010",39193,RW1,LAKE MACKINTOSH,,,WINSTON-SALEM REGIONAL OFFICE,"BURLINGTON, CITY OF",1302 BELMONT ST,BURLINGTON,NC,27216,26089,54000,PO BOX 1358,BURLINGTON,NC,27216,WS-IV,Class 1,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
579900.769497434,260633.955500348,99,NC0201015   ,Community,ALAMANCE,"GRAHAM, CITY OF",39194,RW1,GRAHAM-MEBANE LAKE,,,WINSTON-SALEM REGIONAL OFFICE,"GRAHAM, CITY OF",1824 HWY 70,MEBANE,NC,27302,5791,17158,PO DRAWER 357,GRAHAM,NC,27253,WS-II,Class 1,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
577141.515697428,292622.962800346,100,NC0217010   ,Community,CASWELL,"YANCEYVILLE, TOWN OF",39197,001,FARMER LAKE,,,WINSTON-SALEM REGIONAL OFFICE,"YANCEYVILLE, TOWN OF",1316 WEST MAIN ST,YANCEYVILLE,NC,27379,933,1937,PO BOX 727,YANCEYVILLE,NC,27379,WS-II,Class 1,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
501697.038397429,236001.963000348,101,NC0229010   ,Community,DAVIDSON,"LEXINGTON, CITY OF",39201,TA1,THOM-A-LEX LAKE,,,WINSTON-SALEM REGIONAL OFFICE,"LEXINGTON, CITY OF",2979 GREENSBORO ST EXT,LEXINGTON,NC,27295,8812,19632,28 W CENTER STREET,LEXINGTON,NC,27292,WS-III,Class 1,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
502939.848097426,238154.082200347,102,NC0229020   ,Community,DAVIDSON,THOMASVILLE CITY OF,39204,RW1,TOM-A-LEX LAKE,,,WINSTON-SALEM REGIONAL OFFICE,"THOMASVILLE, CITY OF",200 OLD LEXINGTON RD,THOMASVILLE,NC,27360,10821,27485,PO BOX 368,THOMASVILLE,NC,27360,WS-III,Class 1,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
484461.348197428,234230.301000342,103,NC0229025   ,Community,DAVIDSON,"DAVIDSON WATER, INC",39205,RW1,YADKIN RIVER,,,WINSTON-SALEM REGIONAL OFFICE,DAVIDSON WATER INC,388 KOONTZ RD,LEXINGTON,NC,27295,64404,163586,PO BOX 969,WELCOME,NC,27374,WS-IV,Direct Stream,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
497868.831997428,205851.897500347,104,NC0229030   ,Community,DAVIDSON,"DENTON, TOWN OF",39206,RW1,YADKIN RIVER,,,WINSTON-SALEM REGIONAL OFFICE,"DENTON, TOWN OF",3049 BRINGLE FERRY RD,DENTON,NC,27239,1211,3080,PO BOX 306,DENTON,NC,27239,WS-IV,Direct Stream,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
463006.930297423,237051.781600343,105,NC0230010   ,Community,DAVIE,TOWN OF MOCKSVILLE,39207,WP1,HUNTING CREEK,,,WINSTON-SALEM REGIONAL OFFICE,"MOCKSVILLE, TOWN OF",771 SANFORD AVE,MOCKSVILLE,NC,27028,2680,5472,171 CLEMENT ST,MOCKSVILLE,NC,27028,WS-III,Direct Stream,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
468604.773697425,229497.034800349,106,NC0230015   ,Community,DAVIE,"DAVIE, COUNTY OF",39209,S02,SOUTH YADKIN TAILRACE,,,WINSTON-SALEM REGIONAL OFFICE,DAVIE COUNTY WATER SYSTEM,298 E DEPOT ST SUITE 200,MOCKSVILLE,NC,27028,11790,29947,123 SO MAIN ST,MOCKSVILLE,NC,27028,WS-IV,Direct Stream,Emergency,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
475174.378597429,255390.980800346,107,NC0230015   ,Community,DAVIE,"DAVIE, COUNTY OF",39210,S03,YADKIN RIVER,,,WINSTON-SALEM REGIONAL OFFICE,DAVIE COUNTY WATER SYSTEM,298 E DEPOT ST SUITE 200,MOCKSVILLE,NC,27028,11790,29947,123 SO MAIN ST,MOCKSVILLE,NC,27028,WS-IV,Direct Stream,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
468426.798297424,229691.795300346,108,NC0230015   ,Community,DAVIE,"DAVIE, COUNTY OF",69783,S01,SOUTH YADKIN RIVER,,,WINSTON-SALEM REGIONAL OFFICE,DAVIE COUNTY WATER SYSTEM,298 E DEPOT ST SUITE 200,MOCKSVILLE,NC,27028,11790,29947,123 SO MAIN ST,MOCKSVILLE,NC,27028,WS-IV,Direct Stream,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
502326.922997427,260893.302800348,109,NC0234010   ,Community,FORSYTH,"WINSTON-SALEM, CITY OF",39211,010,SALEM LAKE,,,WINSTON-SALEM REGIONAL OFFICE,"WINSTON-SALEM, CITY OF",2800 RIVER RIDGE RD,PFAFFTOWN,NC,27040,138454,374403,PO BOX 2511,WINSTON SALEM,NC,27102,WS-III,Class 1,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
483400.218697426,247686.962000348,110,NC0234010   ,Community,FORSYTH,"WINSTON-SALEM, CITY OF",39212,001,YADKIN RIVER (IDOLS DAM),,,WINSTON-SALEM REGIONAL OFFICE,"WINSTON-SALEM, CITY OF",2800 RIVER RIDGE RD,PFAFFTOWN,NC,27040,138454,374403,PO BOX 2511,WINSTON SALEM,NC,27102,WS-IV,Direct Stream,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
479997.664697428,266609.459200345,111,NC0234010   ,Community,FORSYTH,"WINSTON-SALEM, CITY OF",39213,002,YADKIN RIVER (PWSWANN WTP DAM),,,WINSTON-SALEM REGIONAL OFFICE,"WINSTON-SALEM, CITY OF",2800 RIVER RIDGE RD,PFAFFTOWN,NC,27040,138454,374403,PO BOX 2511,WINSTON SALEM,NC,27102,WS-IV,Direct Stream,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
654977.12309743,260244.398000348,112,NC0235010   ,Community,FRANKLIN,FRANKLIN COUNTY PUBLIC UTILITIES,39215,S02,CEDAR CREEK,,,RALEIGH REGIONAL OFFICE,"FRANKLINTON, TOWN OF",529 W GREEN ST,FRANKLINTON,NC,27525,1104,2380,1630 US HIGHWAY 1 NORTH,YOUNGSVILLE,NC,27596,WS-II,Class 2,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
657061.073097435,261451.26100035,113,NC0235010   ,Community,FRANKLIN,FRANKLIN COUNTY PUBLIC UTILITIES,39216,S01,TAYLOR CREEK,,,RALEIGH REGIONAL OFFICE,"FRANKLINTON, TOWN OF",529 W GREEN ST,FRANKLINTON,NC,27525,1104,2380,1630 US HIGHWAY 1 NORTH,YOUNGSVILLE,NC,27596,WS-II,Class 1,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
671984.78319743,261074.92320035,114,NC0235015   ,Community,FRANKLIN,"LOUISBURG, TOWN OF",39217,R01,TAR RIVER,,,RALEIGH REGIONAL OFFICE,"LOUISBURG, TOWN OF",413 SUNSET AVE,LOUISBURG,NC,27549,1699,3241,110 W NASH ST,LOUISBURG,NC,27549,WS-IV,Direct Stream,Permanent,Surface Water,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
